date,datetime,SACTMIN,SPOSTMIN
09/21/2018,2018-09-21 10:58:08,,30
09/21/2018,2018-09-21 11:02:08,,30
09/21/2018,2018-09-21 11:09:08,,30
09/21/2018,2018-09-21 11:16:10,,25
09/21/2018,2018-09-21 11:23:07,,40
09/21/2018,2018-09-21 11:29:08,,40
09/21/2018,2018-09-21 11:37:07,,40
09/21/2018,2018-09-21 11:44:07,,35
09/21/2018,2018-09-21 11:51:08,,35
09/21/2018,2018-09-21 11:57:01,28,
09/21/2018,2018-09-21 11:58:09,,35
09/21/2018,2018-09-21 12:02:08,,35
09/21/2018,2018-09-21 12:09:07,,35
09/21/2018,2018-09-21 12:16:10,,35
09/21/2018,2018-09-21 12:23:07,,40
09/21/2018,2018-09-21 12:29:08,,40
09/21/2018,2018-09-21 12:37:07,,40
09/21/2018,2018-09-21 12:44:08,,30
09/21/2018,2018-09-21 12:51:08,,30
09/21/2018,2018-09-21 12:56:21,,50
09/21/2018,2018-09-21 12:57:46,33,
09/21/2018,2018-09-21 12:58:10,,50
09/21/2018,2018-09-21 13:02:07,,35
09/21/2018,2018-09-21 13:09:07,,35
09/21/2018,2018-09-21 13:16:14,,30
09/21/2018,2018-09-21 13:23:08,,35
09/21/2018,2018-09-21 13:29:08,,50
09/21/2018,2018-09-21 13:37:09,,45
09/21/2018,2018-09-21 13:44:07,,40
09/21/2018,2018-09-21 13:51:07,,35
09/21/2018,2018-09-21 13:58:09,,50
09/21/2018,2018-09-21 14:02:08,,55
09/21/2018,2018-09-21 14:09:08,,35
09/21/2018,2018-09-21 14:16:11,,35
09/21/2018,2018-09-21 14:23:07,,35
09/21/2018,2018-09-21 14:29:07,,55
09/21/2018,2018-09-21 14:37:07,,35
09/21/2018,2018-09-21 14:44:08,,35
09/21/2018,2018-09-21 14:51:08,,55
09/21/2018,2018-09-21 14:52:24,,55
09/21/2018,2018-09-21 14:58:09,,40
09/21/2018,2018-09-21 15:02:07,,-999
09/21/2018,2018-09-21 15:09:07,,50
09/21/2018,2018-09-21 15:16:12,,30
09/21/2018,2018-09-21 15:23:08,,30
09/21/2018,2018-09-21 15:29:07,,40
09/21/2018,2018-09-21 15:37:09,,50
09/21/2018,2018-09-21 15:44:08,,45
09/21/2018,2018-09-21 15:51:07,,45
09/21/2018,2018-09-21 15:58:09,,40
09/21/2018,2018-09-21 16:02:08,,40
09/21/2018,2018-09-21 16:09:07,,40
09/21/2018,2018-09-21 16:16:12,,30
09/21/2018,2018-09-21 16:23:07,,30
09/21/2018,2018-09-21 16:29:09,,30
09/21/2018,2018-09-21 16:37:08,,30
09/21/2018,2018-09-21 16:44:07,,30
09/21/2018,2018-09-21 16:51:07,,30
09/21/2018,2018-09-21 16:58:09,,30
09/21/2018,2018-09-21 17:02:08,,35
09/21/2018,2018-09-21 17:09:07,,35
09/21/2018,2018-09-21 17:16:10,,35
09/21/2018,2018-09-21 17:23:07,,35
09/21/2018,2018-09-21 17:29:08,,35
09/21/2018,2018-09-21 17:37:08,,40
09/21/2018,2018-09-21 17:44:07,,40
09/21/2018,2018-09-21 17:51:08,,40
09/21/2018,2018-09-21 17:58:09,,45
09/21/2018,2018-09-21 18:02:07,,40
09/21/2018,2018-09-21 18:09:08,,40
09/21/2018,2018-09-21 18:16:11,,35
09/21/2018,2018-09-21 18:20:00,,35
09/21/2018,2018-09-21 18:20:23,43,
09/21/2018,2018-09-21 18:23:09,,35
09/21/2018,2018-09-21 18:29:07,,40
09/21/2018,2018-09-21 18:37:08,,40
09/21/2018,2018-09-21 18:41:14,,35
09/21/2018,2018-09-21 18:44:07,,35
09/21/2018,2018-09-21 18:51:08,,35
09/21/2018,2018-09-21 18:58:10,,30
09/21/2018,2018-09-21 19:02:09,,30
09/21/2018,2018-09-21 19:09:08,,35
09/21/2018,2018-09-21 19:16:10,,35
09/21/2018,2018-09-21 19:23:08,,30
09/21/2018,2018-09-21 19:29:07,,30
09/21/2018,2018-09-21 19:37:08,,35
09/21/2018,2018-09-21 19:44:09,,35
09/21/2018,2018-09-21 19:51:08,,35
09/21/2018,2018-09-21 19:58:09,,30
09/21/2018,2018-09-21 20:02:09,,30
09/21/2018,2018-09-21 20:09:07,,30
09/21/2018,2018-09-21 20:16:11,,25
09/21/2018,2018-09-21 20:23:08,,25
09/21/2018,2018-09-21 20:29:07,,20
09/21/2018,2018-09-21 20:37:07,,-999
09/21/2018,2018-09-21 20:44:07,,-999
09/21/2018,2018-09-21 20:51:07,,-999
09/21/2018,2018-09-21 20:58:08,,-999
09/21/2018,2018-09-21 21:02:07,,-999
09/21/2018,2018-09-21 21:09:07,,-999
09/22/2018,2018-09-22 08:16:11,,5
09/22/2018,2018-09-22 08:23:07,,5
09/22/2018,2018-09-22 08:29:07,,5
09/22/2018,2018-09-22 08:37:07,,5
09/22/2018,2018-09-22 08:44:07,,5
09/22/2018,2018-09-22 08:51:07,,10
09/22/2018,2018-09-22 08:58:07,,10
09/22/2018,2018-09-22 09:02:08,,10
09/22/2018,2018-09-22 09:09:06,,20
09/22/2018,2018-09-22 09:16:09,,25
09/22/2018,2018-09-22 09:23:07,,25
09/22/2018,2018-09-22 09:29:06,,35
09/22/2018,2018-09-22 09:37:07,,35
09/22/2018,2018-09-22 09:44:07,,40
09/22/2018,2018-09-22 09:51:08,,35
09/22/2018,2018-09-22 09:58:08,,35
09/22/2018,2018-09-22 10:02:08,,30
09/22/2018,2018-09-22 10:09:06,,30
09/22/2018,2018-09-22 10:16:10,,35
09/22/2018,2018-09-22 10:23:08,,40
09/22/2018,2018-09-22 10:29:07,,80
09/22/2018,2018-09-22 10:37:06,,40
09/22/2018,2018-09-22 10:43:58,,35
09/22/2018,2018-09-22 10:44:08,,35
09/22/2018,2018-09-22 10:44:18,32,
09/22/2018,2018-09-22 10:51:08,,35
09/22/2018,2018-09-22 10:58:08,,40
09/22/2018,2018-09-22 11:02:08,,40
09/22/2018,2018-09-22 11:09:07,,45
09/22/2018,2018-09-22 11:16:10,,45
09/22/2018,2018-09-22 11:23:08,,50
09/22/2018,2018-09-22 11:29:07,,50
09/22/2018,2018-09-22 11:37:09,,45
09/22/2018,2018-09-22 11:44:09,,45
09/22/2018,2018-09-22 11:51:08,,45
09/22/2018,2018-09-22 11:58:09,,45
09/22/2018,2018-09-22 12:02:09,,45
09/22/2018,2018-09-22 12:09:07,,45
09/22/2018,2018-09-22 12:16:12,,45
09/22/2018,2018-09-22 12:23:07,,45
09/22/2018,2018-09-22 12:29:08,,45
09/22/2018,2018-09-22 12:37:08,,45
09/22/2018,2018-09-22 12:44:07,,40
09/22/2018,2018-09-22 12:51:07,,40
09/22/2018,2018-09-22 12:58:10,,40
09/22/2018,2018-09-22 13:02:08,,40
09/22/2018,2018-09-22 13:09:07,,40
09/22/2018,2018-09-22 13:16:11,,30
09/22/2018,2018-09-22 13:23:08,,30
09/22/2018,2018-09-22 13:29:08,,30
09/22/2018,2018-09-22 13:37:07,,40
09/22/2018,2018-09-22 13:44:09,,40
09/22/2018,2018-09-22 13:51:08,,40
09/22/2018,2018-09-22 13:58:09,,40
09/22/2018,2018-09-22 14:02:08,,40
09/22/2018,2018-09-22 14:09:08,,40
09/22/2018,2018-09-22 14:16:12,,40
09/22/2018,2018-09-22 14:23:08,,40
09/22/2018,2018-09-22 14:29:08,,50
09/22/2018,2018-09-22 14:37:08,,45
09/22/2018,2018-09-22 14:44:08,,40
09/22/2018,2018-09-22 14:51:07,,30
09/22/2018,2018-09-22 14:58:09,,30
09/22/2018,2018-09-22 15:02:07,,40
09/22/2018,2018-09-22 15:09:07,,35
09/22/2018,2018-09-22 15:16:10,,30
09/22/2018,2018-09-22 15:23:08,,30
09/22/2018,2018-09-22 15:29:08,,30
09/22/2018,2018-09-22 15:37:07,,30
09/22/2018,2018-09-22 15:44:07,,30
09/22/2018,2018-09-22 15:51:07,,30
09/22/2018,2018-09-22 15:58:07,,30
09/22/2018,2018-09-22 16:02:07,,30
09/22/2018,2018-09-22 16:09:07,,30
09/22/2018,2018-09-22 16:16:09,,35
09/22/2018,2018-09-22 16:23:07,,30
09/22/2018,2018-09-22 16:29:07,,30
09/22/2018,2018-09-22 16:37:07,,30
09/22/2018,2018-09-22 16:44:06,,30
09/22/2018,2018-09-22 16:44:38,,30
09/22/2018,2018-09-22 16:51:08,,30
09/22/2018,2018-09-22 16:58:07,,30
09/22/2018,2018-09-22 17:02:09,,30
09/22/2018,2018-09-22 17:09:07,,30
09/22/2018,2018-09-22 17:16:10,,30
09/22/2018,2018-09-22 17:23:08,,30
09/22/2018,2018-09-22 17:29:07,,30
09/22/2018,2018-09-22 17:37:07,,30
09/22/2018,2018-09-22 17:40:24,,40
09/22/2018,2018-09-22 17:44:07,,40
09/22/2018,2018-09-22 17:51:08,,35
09/22/2018,2018-09-22 17:58:09,,35
09/22/2018,2018-09-22 18:02:07,,40
09/22/2018,2018-09-22 18:09:07,,40
09/22/2018,2018-09-22 18:16:09,,30
09/22/2018,2018-09-22 18:23:07,,30
09/22/2018,2018-09-22 18:29:07,,30
09/22/2018,2018-09-22 18:37:07,,40
09/22/2018,2018-09-22 18:44:08,,40
09/22/2018,2018-09-22 18:51:07,,35
09/22/2018,2018-09-22 18:58:08,,30
09/22/2018,2018-09-22 19:00:27,,30
09/22/2018,2018-09-22 19:02:07,,30
09/22/2018,2018-09-22 19:09:07,,40
09/22/2018,2018-09-22 19:13:56,,35
09/22/2018,2018-09-22 19:16:09,,35
09/22/2018,2018-09-22 19:23:07,,35
09/22/2018,2018-09-22 19:29:07,,30
09/22/2018,2018-09-22 19:37:07,,30
09/22/2018,2018-09-22 19:44:07,,30
09/22/2018,2018-09-22 19:48:34,,30
09/22/2018,2018-09-22 19:49:18,14,
09/22/2018,2018-09-22 19:51:07,,25
09/22/2018,2018-09-22 19:58:08,,25
09/22/2018,2018-09-22 20:02:07,,25
09/22/2018,2018-09-22 20:09:07,,25
09/22/2018,2018-09-22 20:16:09,,5
09/22/2018,2018-09-22 20:23:07,,10
09/22/2018,2018-09-22 20:29:07,,5
09/22/2018,2018-09-22 20:37:07,,-999
09/22/2018,2018-09-22 20:44:08,,-999
09/22/2018,2018-09-22 20:51:06,,-999
09/22/2018,2018-09-22 20:58:08,,-999
09/22/2018,2018-09-22 21:02:07,,-999
09/22/2018,2018-09-22 21:09:08,,-999
09/23/2018,2018-09-23 07:16:09,,-999
09/23/2018,2018-09-23 07:23:08,,-999
09/23/2018,2018-09-23 07:29:07,,-999
09/23/2018,2018-09-23 07:37:07,,-999
09/23/2018,2018-09-23 07:44:07,,-999
09/23/2018,2018-09-23 07:51:07,,5
09/23/2018,2018-09-23 07:58:07,,5
09/23/2018,2018-09-23 08:02:09,,5
09/23/2018,2018-09-23 08:09:06,,5
09/23/2018,2018-09-23 08:16:08,,5
09/23/2018,2018-09-23 08:23:08,,10
09/23/2018,2018-09-23 08:26:00,,20
09/23/2018,2018-09-23 08:28:04,,30
09/23/2018,2018-09-23 08:28:21,21,
09/23/2018,2018-09-23 08:29:07,,30
09/23/2018,2018-09-23 08:29:24,,30
09/23/2018,2018-09-23 08:37:06,,40
09/23/2018,2018-09-23 08:37:43,,40
09/23/2018,2018-09-23 08:38:15,30,
09/23/2018,2018-09-23 08:44:07,,60
09/23/2018,2018-09-23 08:51:07,,50
09/23/2018,2018-09-23 08:58:07,,40
09/23/2018,2018-09-23 09:02:08,,30
09/23/2018,2018-09-23 09:09:07,,35
09/23/2018,2018-09-23 09:16:10,,40
09/23/2018,2018-09-23 09:23:07,,50
09/23/2018,2018-09-23 09:29:06,28,
09/23/2018,2018-09-23 09:29:07,,45
09/23/2018,2018-09-23 09:37:07,,30
09/23/2018,2018-09-23 09:44:07,,30
09/23/2018,2018-09-23 09:51:07,,35
09/23/2018,2018-09-23 09:58:07,,30
09/23/2018,2018-09-23 10:02:08,,35
09/23/2018,2018-09-23 10:09:07,,35
09/23/2018,2018-09-23 10:16:09,,35
09/23/2018,2018-09-23 10:23:07,,40
09/23/2018,2018-09-23 10:29:07,,35
09/23/2018,2018-09-23 10:37:08,,50
09/23/2018,2018-09-23 10:44:07,,40
09/23/2018,2018-09-23 10:51:08,,60
09/23/2018,2018-09-23 10:58:08,,60
09/23/2018,2018-09-23 11:02:08,,60
09/23/2018,2018-09-23 11:09:07,,60
09/23/2018,2018-09-23 11:16:10,,50
09/23/2018,2018-09-23 11:23:08,,45
09/23/2018,2018-09-23 11:29:07,,45
09/23/2018,2018-09-23 11:37:07,,30
09/23/2018,2018-09-23 11:37:46,,30
09/23/2018,2018-09-23 11:40:39,,30
09/23/2018,2018-09-23 11:44:07,,30
09/23/2018,2018-09-23 11:51:08,,35
09/23/2018,2018-09-23 11:58:09,,35
09/23/2018,2018-09-23 12:02:07,,55
09/23/2018,2018-09-23 12:09:08,,55
09/23/2018,2018-09-23 12:16:09,,45
09/23/2018,2018-09-23 12:23:06,,45
09/23/2018,2018-09-23 12:29:06,,45
09/23/2018,2018-09-23 12:37:07,,45
09/23/2018,2018-09-23 12:44:09,,35
09/23/2018,2018-09-23 12:51:08,,35
09/23/2018,2018-09-23 12:54:26,,35
09/23/2018,2018-09-23 12:56:04,26,
09/23/2018,2018-09-23 12:58:08,,35
09/23/2018,2018-09-23 13:02:08,,35
09/23/2018,2018-09-23 13:09:07,,35
09/23/2018,2018-09-23 13:16:09,,40
09/23/2018,2018-09-23 13:23:07,,45
09/23/2018,2018-09-23 13:29:08,,40
09/23/2018,2018-09-23 13:37:07,,35
09/23/2018,2018-09-23 13:44:07,,30
09/23/2018,2018-09-23 13:51:07,,35
09/23/2018,2018-09-23 13:58:09,,40
09/23/2018,2018-09-23 14:02:09,,40
09/23/2018,2018-09-23 14:09:08,,40
09/23/2018,2018-09-23 14:16:09,,30
09/23/2018,2018-09-23 14:23:07,,30
09/23/2018,2018-09-23 14:27:32,,30
09/23/2018,2018-09-23 14:27:50,33,
09/23/2018,2018-09-23 14:29:08,,30
09/23/2018,2018-09-23 14:37:07,,35
09/23/2018,2018-09-23 14:44:08,,35
09/23/2018,2018-09-23 14:51:08,,40
09/23/2018,2018-09-23 14:58:08,,40
09/23/2018,2018-09-23 15:02:09,,40
09/23/2018,2018-09-23 15:09:07,,35
09/23/2018,2018-09-23 15:16:08,,35
09/23/2018,2018-09-23 15:23:09,,35
09/23/2018,2018-09-23 15:29:07,,35
09/23/2018,2018-09-23 15:37:07,,40
09/23/2018,2018-09-23 15:44:08,,35
09/23/2018,2018-09-23 15:51:08,,30
09/23/2018,2018-09-23 15:58:07,,30
09/23/2018,2018-09-23 16:02:07,,30
09/23/2018,2018-09-23 16:09:08,,30
09/23/2018,2018-09-23 16:16:10,,30
09/23/2018,2018-09-23 16:23:07,,30
09/23/2018,2018-09-23 16:29:06,,25
09/23/2018,2018-09-23 16:37:07,,25
09/23/2018,2018-09-23 16:44:07,,25
09/23/2018,2018-09-23 16:51:07,,30
09/23/2018,2018-09-23 16:58:08,,30
09/23/2018,2018-09-23 17:02:07,,25
09/23/2018,2018-09-23 17:09:08,,25
09/23/2018,2018-09-23 17:16:09,,25
09/23/2018,2018-09-23 17:23:07,,25
09/23/2018,2018-09-23 17:29:08,,25
09/23/2018,2018-09-23 17:37:08,,25
09/23/2018,2018-09-23 17:44:08,,25
09/23/2018,2018-09-23 17:51:09,,25
09/23/2018,2018-09-23 17:58:08,,25
09/23/2018,2018-09-23 18:02:07,,25
09/23/2018,2018-09-23 18:09:09,,25
09/23/2018,2018-09-23 18:16:09,,30
09/23/2018,2018-09-23 18:23:06,,35
09/23/2018,2018-09-23 18:29:06,,35
09/23/2018,2018-09-23 18:37:07,,30
09/23/2018,2018-09-23 18:44:07,,30
09/23/2018,2018-09-23 18:51:08,,30
09/23/2018,2018-09-23 18:58:10,,30
09/23/2018,2018-09-23 19:02:08,,30
09/23/2018,2018-09-23 19:09:08,,30
09/23/2018,2018-09-23 19:16:12,,35
09/23/2018,2018-09-23 19:23:08,,30
09/23/2018,2018-09-23 19:29:08,,20
09/23/2018,2018-09-23 19:37:08,,15
09/23/2018,2018-09-23 19:44:08,,15
09/23/2018,2018-09-23 19:51:08,,10
09/23/2018,2018-09-23 19:58:09,,10
09/23/2018,2018-09-23 20:02:08,,10
09/23/2018,2018-09-23 20:09:08,,10
09/23/2018,2018-09-23 20:16:11,,10
09/23/2018,2018-09-23 20:23:07,,10
09/23/2018,2018-09-23 20:29:07,,10
09/23/2018,2018-09-23 20:37:07,,-999
09/23/2018,2018-09-23 20:44:07,,-999
09/23/2018,2018-09-23 20:51:09,,-999
09/23/2018,2018-09-23 20:58:09,,-999
09/23/2018,2018-09-23 21:02:08,,-999
09/23/2018,2018-09-23 21:09:08,,-999
09/24/2018,2018-09-24 06:51:09,,-999
09/24/2018,2018-09-24 06:58:08,,-999
09/24/2018,2018-09-24 07:02:08,,-999
09/24/2018,2018-09-24 07:09:07,,-999
09/24/2018,2018-09-24 07:16:10,,-999
09/24/2018,2018-09-24 07:23:08,,-999
09/24/2018,2018-09-24 07:29:07,,-999
09/24/2018,2018-09-24 07:37:07,,5
09/24/2018,2018-09-24 07:44:08,,5
09/24/2018,2018-09-24 07:51:09,,5
09/24/2018,2018-09-24 07:58:08,,5
09/24/2018,2018-09-24 08:02:08,,5
09/24/2018,2018-09-24 08:09:08,,5
09/24/2018,2018-09-24 08:16:09,,5
09/24/2018,2018-09-24 08:23:08,,5
09/24/2018,2018-09-24 08:29:06,,5
09/24/2018,2018-09-24 08:37:08,,5
09/24/2018,2018-09-24 08:44:07,,5
09/24/2018,2018-09-24 08:51:07,,5
09/24/2018,2018-09-24 08:58:07,,5
09/24/2018,2018-09-24 09:02:07,,5
09/24/2018,2018-09-24 09:09:07,,5
09/24/2018,2018-09-24 09:11:36,13,
09/24/2018,2018-09-24 09:12:37,,10
09/24/2018,2018-09-24 09:16:09,,20
09/24/2018,2018-09-24 09:17:45,,5
09/24/2018,2018-09-24 09:18:19,,20
09/24/2018,2018-09-24 09:23:07,,20
09/24/2018,2018-09-24 09:29:07,,25
09/24/2018,2018-09-24 09:29:21,,25
09/24/2018,2018-09-24 09:37:08,,25
09/24/2018,2018-09-24 09:44:07,,30
09/24/2018,2018-09-24 09:51:07,,45
09/24/2018,2018-09-24 09:56:47,,20
09/24/2018,2018-09-24 09:58:08,,40
09/24/2018,2018-09-24 10:02:08,,40
09/24/2018,2018-09-24 10:09:07,,40
09/24/2018,2018-09-24 10:16:10,,30
09/24/2018,2018-09-24 10:23:08,,40
09/24/2018,2018-09-24 10:29:07,,40
09/24/2018,2018-09-24 10:37:07,,40
09/24/2018,2018-09-24 10:44:08,,35
09/24/2018,2018-09-24 10:51:07,,35
09/24/2018,2018-09-24 10:58:07,,35
09/24/2018,2018-09-24 11:02:08,,35
09/24/2018,2018-09-24 11:02:28,,45
09/24/2018,2018-09-24 11:09:07,,45
09/24/2018,2018-09-24 11:16:08,,45
09/24/2018,2018-09-24 11:23:07,,40
09/24/2018,2018-09-24 11:29:00,,40
09/24/2018,2018-09-24 11:29:07,,40
09/24/2018,2018-09-24 11:35:45,,40
09/24/2018,2018-09-24 11:36:18,33,
09/24/2018,2018-09-24 11:37:08,,40
09/24/2018,2018-09-24 11:44:08,,35
09/24/2018,2018-09-24 11:51:08,,40
09/24/2018,2018-09-24 11:58:10,,40
09/24/2018,2018-09-24 12:02:08,,40
09/24/2018,2018-09-24 12:07:53,,40
09/24/2018,2018-09-24 12:09:07,,50
09/24/2018,2018-09-24 12:16:11,,40
09/24/2018,2018-09-24 12:23:08,,40
09/24/2018,2018-09-24 12:29:09,,40
09/24/2018,2018-09-24 12:37:08,,30
09/24/2018,2018-09-24 12:44:09,,30
09/24/2018,2018-09-24 12:51:07,,25
09/24/2018,2018-09-24 12:58:10,,25
09/24/2018,2018-09-24 13:02:08,,25
09/24/2018,2018-09-24 13:09:08,,25
09/24/2018,2018-09-24 13:16:10,,25
09/24/2018,2018-09-24 13:19:31,,25
09/24/2018,2018-09-24 13:23:08,,25
09/24/2018,2018-09-24 13:29:07,,25
09/24/2018,2018-09-24 13:37:08,,25
09/24/2018,2018-09-24 13:44:08,,25
09/24/2018,2018-09-24 13:51:08,,25
09/24/2018,2018-09-24 13:58:10,,30
09/24/2018,2018-09-24 14:02:08,,30
09/24/2018,2018-09-24 14:09:08,,30
09/24/2018,2018-09-24 14:16:10,,35
09/24/2018,2018-09-24 14:22:43,,35
09/24/2018,2018-09-24 14:23:07,,35
09/24/2018,2018-09-24 14:25:41,32,
09/24/2018,2018-09-24 14:29:07,,35
09/24/2018,2018-09-24 14:31:02,30,
09/24/2018,2018-09-24 14:37:08,,35
09/24/2018,2018-09-24 14:44:07,,30
09/24/2018,2018-09-24 14:51:08,,30
09/24/2018,2018-09-24 14:58:10,,30
09/24/2018,2018-09-24 15:02:07,,60
09/24/2018,2018-09-24 15:09:09,,60
09/24/2018,2018-09-24 15:16:10,,20
09/24/2018,2018-09-24 15:23:08,,25
09/24/2018,2018-09-24 15:29:08,,25
09/24/2018,2018-09-24 15:37:08,,25
09/24/2018,2018-09-24 15:44:09,,25
09/24/2018,2018-09-24 15:51:08,,25
09/24/2018,2018-09-24 15:58:09,,20
09/24/2018,2018-09-24 16:02:08,,25
09/24/2018,2018-09-24 16:09:08,,25
09/24/2018,2018-09-24 16:16:11,,30
09/24/2018,2018-09-24 16:23:07,,35
09/24/2018,2018-09-24 16:29:11,,35
09/24/2018,2018-09-24 16:30:58,,35
09/24/2018,2018-09-24 16:31:26,24,
09/24/2018,2018-09-24 16:37:09,,35
09/24/2018,2018-09-24 16:44:09,,35
09/24/2018,2018-09-24 16:51:08,,25
09/24/2018,2018-09-24 16:58:09,,25
09/24/2018,2018-09-24 17:02:08,,25
09/24/2018,2018-09-24 17:09:08,,25
09/24/2018,2018-09-24 17:16:10,,20
09/24/2018,2018-09-24 17:23:08,,20
09/24/2018,2018-09-24 17:29:08,,25
09/24/2018,2018-09-24 17:37:09,,25
09/24/2018,2018-09-24 17:44:08,,25
09/24/2018,2018-09-24 17:51:07,,25
09/24/2018,2018-09-24 17:58:07,,25
09/24/2018,2018-09-24 18:02:07,,25
09/24/2018,2018-09-24 18:09:07,,25
09/24/2018,2018-09-24 18:16:10,,25
09/24/2018,2018-09-24 18:23:08,,25
09/24/2018,2018-09-24 18:29:06,,30
09/24/2018,2018-09-24 18:37:07,,35
09/24/2018,2018-09-24 18:44:08,,30
09/24/2018,2018-09-24 18:51:07,,30
09/24/2018,2018-09-24 18:58:08,,30
09/24/2018,2018-09-24 19:02:07,,25
09/24/2018,2018-09-24 19:09:07,,35
09/24/2018,2018-09-24 19:16:09,,40
09/24/2018,2018-09-24 19:23:07,,45
09/24/2018,2018-09-24 19:29:07,,30
09/24/2018,2018-09-24 19:37:06,,30
09/24/2018,2018-09-24 19:41:41,,25
09/24/2018,2018-09-24 19:42:20,5,
09/24/2018,2018-09-24 19:44:07,,25
09/24/2018,2018-09-24 19:51:08,,15
09/24/2018,2018-09-24 19:58:07,,15
09/24/2018,2018-09-24 20:02:08,,15
09/24/2018,2018-09-24 20:09:08,,-999
09/24/2018,2018-09-24 20:16:09,,-999
09/24/2018,2018-09-24 20:23:08,,-999
09/24/2018,2018-09-24 20:29:07,,-999
09/24/2018,2018-09-24 20:37:07,,-999
09/24/2018,2018-09-24 20:44:07,,-999
09/25/2018,2018-09-25 08:16:10,,5
09/25/2018,2018-09-25 08:23:07,,5
09/25/2018,2018-09-25 08:29:07,,5
09/25/2018,2018-09-25 08:37:07,,5
09/25/2018,2018-09-25 08:44:07,,10
09/25/2018,2018-09-25 08:51:09,,10
09/25/2018,2018-09-25 08:58:07,,10
09/25/2018,2018-09-25 09:02:08,,10
09/25/2018,2018-09-25 09:09:07,,10
09/25/2018,2018-09-25 09:16:10,,10
09/25/2018,2018-09-25 09:23:08,,20
09/25/2018,2018-09-25 09:29:07,,20
09/25/2018,2018-09-25 09:33:40,,20
09/25/2018,2018-09-25 09:37:08,,20
09/25/2018,2018-09-25 09:43:47,29,
09/25/2018,2018-09-25 09:44:07,,25
09/25/2018,2018-09-25 09:51:07,,40
09/25/2018,2018-09-25 09:58:09,,40
09/25/2018,2018-09-25 10:02:08,,30
09/25/2018,2018-09-25 10:09:07,,35
09/25/2018,2018-09-25 10:16:10,,40
09/25/2018,2018-09-25 10:23:08,,30
09/25/2018,2018-09-25 10:29:07,,30
09/25/2018,2018-09-25 10:37:07,,30
09/25/2018,2018-09-25 10:44:08,,35
09/25/2018,2018-09-25 10:51:07,,40
09/25/2018,2018-09-25 10:58:08,,35
09/25/2018,2018-09-25 11:02:08,,35
09/25/2018,2018-09-25 11:09:08,,35
09/25/2018,2018-09-25 11:16:10,,35
09/25/2018,2018-09-25 11:23:07,,35
09/25/2018,2018-09-25 11:29:07,,35
09/25/2018,2018-09-25 11:37:08,,35
09/25/2018,2018-09-25 11:44:08,,35
09/25/2018,2018-09-25 11:51:07,,35
09/25/2018,2018-09-25 11:58:08,,35
09/25/2018,2018-09-25 12:02:08,,35
09/25/2018,2018-09-25 12:09:08,,35
09/25/2018,2018-09-25 12:16:10,,35
09/25/2018,2018-09-25 12:23:07,,35
09/25/2018,2018-09-25 12:29:08,,35
09/25/2018,2018-09-25 12:37:07,,40
09/25/2018,2018-09-25 12:44:08,,35
09/25/2018,2018-09-25 12:51:08,,35
09/25/2018,2018-09-25 12:58:10,,35
09/25/2018,2018-09-25 13:02:08,,30
09/25/2018,2018-09-25 13:09:08,,30
09/25/2018,2018-09-25 13:16:12,,30
09/25/2018,2018-09-25 13:23:08,,30
09/25/2018,2018-09-25 13:29:08,,30
09/25/2018,2018-09-25 13:37:08,,30
09/25/2018,2018-09-25 13:44:08,,30
09/25/2018,2018-09-25 13:51:07,,30
09/25/2018,2018-09-25 13:58:08,,30
09/25/2018,2018-09-25 14:02:08,,25
09/25/2018,2018-09-25 14:09:09,,25
09/25/2018,2018-09-25 14:16:10,,30
09/25/2018,2018-09-25 14:23:07,,30
09/25/2018,2018-09-25 14:29:08,,30
09/25/2018,2018-09-25 14:37:07,,30
09/25/2018,2018-09-25 14:44:08,,30
09/25/2018,2018-09-25 14:46:28,20,
09/25/2018,2018-09-25 14:46:37,,30
09/25/2018,2018-09-25 14:51:08,,25
09/25/2018,2018-09-25 14:58:11,,25
09/25/2018,2018-09-25 15:02:08,,25
09/25/2018,2018-09-25 15:09:08,,25
09/25/2018,2018-09-25 15:16:10,,25
09/25/2018,2018-09-25 15:23:08,,25
09/25/2018,2018-09-25 15:29:07,,30
09/25/2018,2018-09-25 15:37:08,,25
09/25/2018,2018-09-25 15:44:07,,25
09/25/2018,2018-09-25 15:51:07,,25
09/25/2018,2018-09-25 15:55:56,28,
09/25/2018,2018-09-25 15:58:08,,25
09/25/2018,2018-09-25 16:02:07,,25
09/25/2018,2018-09-25 16:09:08,,25
09/25/2018,2018-09-25 16:16:09,,15
09/25/2018,2018-09-25 16:23:07,,20
09/25/2018,2018-09-25 16:29:07,,20
09/25/2018,2018-09-25 16:37:08,,30
09/25/2018,2018-09-25 16:44:07,,30
09/25/2018,2018-09-25 16:51:07,,30
09/25/2018,2018-09-25 16:58:09,,30
09/25/2018,2018-09-25 17:02:08,,30
09/25/2018,2018-09-25 17:09:08,,30
09/25/2018,2018-09-25 17:16:11,,20
09/25/2018,2018-09-25 17:23:09,,25
09/25/2018,2018-09-25 17:29:08,,25
09/25/2018,2018-09-25 17:37:07,,20
09/25/2018,2018-09-25 17:44:07,,25
09/25/2018,2018-09-25 17:51:08,,35
09/25/2018,2018-09-25 17:58:10,,45
09/25/2018,2018-09-25 18:02:07,,45
09/25/2018,2018-09-25 18:09:07,,45
09/25/2018,2018-09-25 18:16:11,,15
09/25/2018,2018-09-25 18:23:07,,20
